,filename1,filename2,label1,label2,match,features1,features2,x
539,mjdenbdxcj.wav,rgxpztuhny.wav,201,212,False,[31 33  0  0  0  0  0  0  0  0  0  0  0  0  0],[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],"[31. 33.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 32.  7.  7.
 24. 25. 36.  6.  7. 12. 12.  0.  0.  0.  0.  0.]"
540,xmclwscjcz.wav,fsohitjzej.wav,7,206,False,[37 10 40 38  9  0  0  0  0  0  0  0  0  0  0],[19 20 20 44  0  0  0  0  0  0  0  0  0  0  0],"[37. 10. 40. 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 19. 20. 20.
 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
541,ayelsyhuxs.wav,lnqsjqmyks.wav,209,207,False,[56 57 18  7 11 12  0  0  0  0  0  0  0  0  0],[ 8 61  9 24  9 23  9  0  0  0  0  0  0  0  0],"[56. 57. 18.  7. 11. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8. 61.  9.
 24.  9. 23.  9.  0.  0.  0.  0.  0.  0.  0.  0.]"
542,fsohitjzej.wav,evmzxnqwds.wav,206,206,True,[19 20 20 44  0  0  0  0  0  0  0  0  0  0  0],[19 20 21 42  0  0  0  0  0  0  0  0  0  0  0],"[19. 20. 20. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 19. 20. 21.
 42.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
543,ieaxshpxwj.wav,fseivkaego.wav,2,2,True,[ 7  7 15  8  7 17 15  6 27  7  0  0  0  0  0],[ 7  7 15  7  7 14 13  6 12  6  0  0  0  0  0],"[ 7.  7. 15.  8.  7. 17. 15.  6. 27.  7.  0.  0.  0.  0.  0.  7.  7. 15.
  7.  7. 14. 13.  6. 12.  6.  0.  0.  0.  0.  0.]"
544,dsypcprhpa.wav,qnzjyterey.wav,103,103,True,[ 8 11  0  0  0  0  0  0  0  0  0  0  0  0  0],[8 7 0 0 0 0 0 0 0 0 0 0 0 0 0],"[ 8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  7.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
545,bidasxlymp.wav,elesgfaxki.wav,213,213,True,[12 12 13 13 12 13 28 13 12 27 13 13  0  0  0],[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],"[12. 12. 13. 13. 12. 13. 28. 13. 12. 27. 13. 13.  0.  0.  0. 13. 13. 13.
 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0.]"
546,heddrodrmd.wav,aejvqoknnp.wav,5,5,True,[ 6  7 13 27  6  7 11  0  0  0  0  0  0  0  0],[ 7  6 13 25  7  5 12  0  0  0  0  0  0  0  0],"[ 6.  7. 13. 27.  6.  7. 11.  0.  0.  0.  0.  0.  0.  0.  0.  7.  6. 13.
 25.  7.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.]"
547,mjdenbdxcj.wav,mjdenbdxcj.wav,201,201,True,[31 33  0  0  0  0  0  0  0  0  0  0  0  0  0],[31 33  0  0  0  0  0  0  0  0  0  0  0  0  0],"[31. 33.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 31. 33.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
548,csbfhksvpj.wav,ycdinlhbms.wav,201,102,False,[31 31  0  0  0  0  0  0  0  0  0  0  0  0  0],[44 39 21 20  0  0  0  0  0  0  0  0  0  0  0],"[31. 31.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 44. 39. 21.
 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
549,aibjsgeegu.wav,rgxpztuhny.wav,217,212,False,[  5   3  14   9  14   4   5 162  59   0   0   0   0   0   0],[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],"[  5.   3.  14.   9.  14.   4.   5. 162.  59.   0.   0.   0.   0.   0.
   0.  32.   7.   7.  24.  25.  36.   6.   7.  12.  12.   0.   0.   0.
   0.   0.]"
550,zxogapkubr.wav,rjrqbatlca.wav,200,7,False,[ 9  9 10 17 10  0  0  0  0  0  0  0  0  0  0],[38  9 42 38  9  0  0  0  0  0  0  0  0  0  0],"[ 9.  9. 10. 17. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 38.  9. 42.
 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
551,ijobvlgxab.wav,fztigkaxcq.wav,214,210,False,[12 11 12 11 11 13 26 11 12 12 12  0  0  0  0],[ 9  8  9 18 28  9  9  8  0  0  0  0  0  0  0],"[12. 11. 12. 11. 11. 13. 26. 11. 12. 12. 12.  0.  0.  0.  0.  9.  8.  9.
 18. 28.  9.  9.  8.  0.  0.  0.  0.  0.  0.  0.]"
552,xwrxxvztrb.wav,ooyevtcxvf.wav,6,6,True,[ 7  6  6 11 15 16  7  7  6 12 15  0  0  0  0],[ 7  9  4 13 19 18  8  8  6 14 18  0  0  0  0],"[ 7.  6.  6. 11. 15. 16.  7.  7.  6. 12. 15.  0.  0.  0.  0.  7.  9.  4.
 13. 19. 18.  8.  8.  6. 14. 18.  0.  0.  0.  0.]"
553,puyzvpeosf.wav,rupzhrxnvo.wav,209,8,False,[56 56 20  6 13 12  0  0  0  0  0  0  0  0  0],[17  8  8 17 73 21  8  7 16  0  0  0  0  0  0],"[56. 56. 20.  6. 13. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0. 17.  8.  8.
 17. 73. 21.  8.  7. 16.  0.  0.  0.  0.  0.  0.]"
554,mjdenbdxcj.wav,oenzzjfabf.wav,201,204,False,[31 33  0  0  0  0  0  0  0  0  0  0  0  0  0],[10  8  8 10 10 38  0  0  0  0  0  0  0  0  0],"[31. 33.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 10.  8.  8.
 10. 10. 38.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
555,mokhicvkqf.wav,mokhicvkqf.wav,9,9,True,[19  8  8 15 19  8  8 21  9  9  8  8  0  0  0],[19  8  8 15 19  8  8 21  9  9  8  8  0  0  0],"[19.  8.  8. 15. 19.  8.  8. 21.  9.  9.  8.  8.  0.  0.  0. 19.  8.  8.
 15. 19.  8.  8. 21.  9.  9.  8.  8.  0.  0.  0.]"
556,rzqhqynivp.wav,qdcdgqjjdr.wav,214,107,False,[12 12 11 12 11 13 26 12 11 12 12  0  0  0  0],[11 26 11 29 27 11 11  0  0  0  0  0  0  0  0],"[12. 12. 11. 12. 11. 13. 26. 12. 11. 12. 12.  0.  0.  0.  0. 11. 26. 11.
 29. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.]"
557,wlbegoogpi.wav,ugsvpqnwjq.wav,109,5,False,[13 13 15 10 13 17  0  0  0  0  0  0  0  0  0],[14 14 30  6  5 13  0  0  0  0  0  0  0  0  0],"[13. 13. 15. 10. 13. 17.  0.  0.  0.  0.  0.  0.  0.  0.  0. 14. 14. 30.
  6.  5. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
558,rfjllsqsdk.wav,cskyaempjh.wav,207,203,False,[ 9 61  9 24  8 24  9  0  0  0  0  0  0  0  0],[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],"[ 9. 61.  9. 24.  8. 24.  9.  0.  0.  0.  0.  0.  0.  0.  0. 19. 68. 19.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
559,mxhplmsaoy.wav,wlbegoogpi.wav,8,109,False,[18  8  8 17 57 20  8  9 15  0  0  0  0  0  0],[13 13 15 10 13 17  0  0  0  0  0  0  0  0  0],"[18.  8.  8. 17. 57. 20.  8.  9. 15.  0.  0.  0.  0.  0.  0. 13. 13. 15.
 10. 13. 17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
560,rlipljgxjj.wav,qdcdgqjjdr.wav,205,107,False,[ 9 16  4  6  0  0  0  0  0  0  0  0  0  0  0],[11 26 11 29 27 11 11  0  0  0  0  0  0  0  0],"[ 9. 16.  4.  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 11. 26. 11.
 29. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.]"
561,shjokxnzux.wav,elesgfaxki.wav,213,213,True,[13 13 12 13 13 12 31 13 13 25 13 13  0  0  0],[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],"[13. 13. 12. 13. 13. 12. 31. 13. 13. 25. 13. 13.  0.  0.  0. 13. 13. 13.
 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0.]"
562,qdcdgqjjdr.wav,ehxeagksdh.wav,107,217,False,[11 26 11 29 27 11 11  0  0  0  0  0  0  0  0],[  4   4  15   6   4  15   4   6 177   0   0   0   0   0   0],"[ 11.  26.  11.  29.  27.  11.  11.   0.   0.   0.   0.   0.   0.   0.
   0.   4.   4.  15.   6.   4.  15.   4.   6. 177.   0.   0.   0.   0.
   0.   0.]"
563,rlipljgxjj.wav,rlipljgxjj.wav,205,205,True,[ 9 16  4  6  0  0  0  0  0  0  0  0  0  0  0],[ 9 16  4  6  0  0  0  0  0  0  0  0  0  0  0],"[ 9. 16.  4.  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9. 16.  4.
  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
564,ijpnxmctdv.wav,rgxpztuhny.wav,212,212,True,[35  7  7 25 25 38  6  7 12 13  0  0  0  0  0],[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],"[35.  7.  7. 25. 25. 38.  6.  7. 12. 13.  0.  0.  0.  0.  0. 32.  7.  7.
 24. 25. 36.  6.  7. 12. 12.  0.  0.  0.  0.  0.]"
565,ukylxybquz.wav,rgxpztuhny.wav,noisy-12,212,False,[44 25  8 14 14  0  0  0  0  0  0  0  0  0  0],[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],"[44. 25.  8. 14. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 32.  7.  7.
 24. 25. 36.  6.  7. 12. 12.  0.  0.  0.  0.  0.]"
566,kovqiznllc.wav,zhuoofjubf.wav,101,215,False,[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],[ 7 46  7 44  9 45  0  0  0  0  0  0  0  0  0],"[16.  9.  9. 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7. 46.  7.
 44.  9. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
567,rupzhrxnvo.wav,ijxuxxcvuh.wav,8,209,False,[17  8  8 17 73 21  8  7 16  0  0  0  0  0  0],[56 56 21  7 12 13  0  0  0  0  0  0  0  0  0],"[17.  8.  8. 17. 73. 21.  8.  7. 16.  0.  0.  0.  0.  0.  0. 56. 56. 21.
  7. 12. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
568,rupzhrxnvo.wav,puyzvpeosf.wav,8,209,False,[17  8  8 17 73 21  8  7 16  0  0  0  0  0  0],[56 56 20  6 13 12  0  0  0  0  0  0  0  0  0],"[17.  8.  8. 17. 73. 21.  8.  7. 16.  0.  0.  0.  0.  0.  0. 56. 56. 20.
  6. 13. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
569,puyzvpeosf.wav,ayelsyhuxs.wav,209,209,True,[56 56 20  6 13 12  0  0  0  0  0  0  0  0  0],[56 57 18  7 11 12  0  0  0  0  0  0  0  0  0],"[56. 56. 20.  6. 13. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0. 56. 57. 18.
  7. 11. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
570,xnzsiyorwy.wav,jlzswxwpsr.wav,216,216,True,[74 80  0  0  0  0  0  0  0  0  0  0  0  0  0],[79 84  0  0  0  0  0  0  0  0  0  0  0  0  0],"[74. 80.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 79. 84.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
571,ztvloagxul.wav,qqucfkznez.wav,2,108,False,[ 8  6 14  8  6 15 16  7 13  8  0  0  0  0  0],[74 15 87  0  0  0  0  0  0  0  0  0  0  0  0],"[ 8.  6. 14.  8.  6. 15. 16.  7. 13.  8.  0.  0.  0.  0.  0. 74. 15. 87.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
572,bwvapouaiz.wav,lnqsjqmyks.wav,207,207,True,[  8  64   8  25   9  27   8 104   0   0   0   0   0   0   0],[ 8 61  9 24  9 23  9  0  0  0  0  0  0  0  0],"[  8.  64.   8.  25.   9.  27.   8. 104.   0.   0.   0.   0.   0.   0.
   0.   8.  61.   9.  24.   9.  23.   9.   0.   0.   0.   0.   0.   0.
   0.   0.]"
573,ycdinlhbms.wav,csbfhksvpj.wav,102,201,False,[44 39 21 20  0  0  0  0  0  0  0  0  0  0  0],[31 31  0  0  0  0  0  0  0  0  0  0  0  0  0],"[44. 39. 21. 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 31. 31.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
574,mnkrdgpbgd.wav,ijobvlgxab.wav,212,214,False,[36  8  6 25 25 37  7  6 13 12  0  0  0  0  0],[12 11 12 11 11 13 26 11 12 12 12  0  0  0  0],"[36.  8.  6. 25. 25. 37.  7.  6. 13. 12.  0.  0.  0.  0.  0. 12. 11. 12.
 11. 11. 13. 26. 11. 12. 12. 12.  0.  0.  0.  0.]"
575,porggqhlib.wav,xnzsiyorwy.wav,216,216,True,[75 80  0  0  0  0  0  0  0  0  0  0  0  0  0],[74 80  0  0  0  0  0  0  0  0  0  0  0  0  0],"[75. 80.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 74. 80.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
576,aibjsgeegu.wav,pxtgqsabnh.wav,217,9,False,[  5   3  14   9  14   4   5 162  59   0   0   0   0   0   0],[19  8  7 15 16  8  8 19  9  8  8  8  0  0  0],"[  5.   3.  14.   9.  14.   4.   5. 162.  59.   0.   0.   0.   0.   0.
   0.  19.   8.   7.  15.  16.   8.   8.  19.   9.   8.   8.   8.   0.
   0.   0.]"
577,bjmudjflmc.wav,oenzzjfabf.wav,204,204,True,[16 10 10 37  0  0  0  0  0  0  0  0  0  0  0],[10  8  8 10 10 38  0  0  0  0  0  0  0  0  0],"[16. 10. 10. 37.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 10.  8.  8.
 10. 10. 38.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
578,ijpnxmctdv.wav,kovqiznllc.wav,212,101,False,[35  7  7 25 25 38  6  7 12 13  0  0  0  0  0],[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],"[35.  7.  7. 25. 25. 38.  6.  7. 12. 13.  0.  0.  0.  0.  0. 16.  9.  9.
 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
579,afceoescqs.wav,bllzfdkcih.wav,6,211,False,[ 7  7  6 12 17 19  8  9  4 13 17  0  0  0  0],[ 8  8 47 25  7  0  0  0  0  0  0  0  0  0  0],"[ 7.  7.  6. 12. 17. 19.  8.  9.  4. 13. 17.  0.  0.  0.  0.  8.  8. 47.
 25.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
580,txeprqxfum.wav,txeprqxfum.wav,217,217,True,[ 4  5 14  4  5 15  5  4  0  0  0  0  0  0  0],[ 4  5 14  4  5 15  5  4  0  0  0  0  0  0  0],"[ 4.  5. 14.  4.  5. 15.  5.  4.  0.  0.  0.  0.  0.  0.  0.  4.  5. 14.
  4.  5. 15.  5.  4.  0.  0.  0.  0.  0.  0.  0.]"
581,kovqiznllc.wav,kovqiznllc.wav,101,101,True,[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],"[16.  9.  9. 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0. 16.  9.  9.
 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
582,mjdenbdxcj.wav,hpksmzrrau.wav,201,102,False,[31 33  0  0  0  0  0  0  0  0  0  0  0  0  0],[44 44 21 21  0  0  0  0  0  0  0  0  0  0  0],"[31. 33.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 44. 44. 21.
 21.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
583,hpksmzrrau.wav,ieaxshpxwj.wav,102,2,False,[44 44 21 21  0  0  0  0  0  0  0  0  0  0  0],[ 7  7 15  8  7 17 15  6 27  7  0  0  0  0  0],"[44. 44. 21. 21.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  7. 15.
  8.  7. 17. 15.  6. 27.  7.  0.  0.  0.  0.  0.]"
584,evmzxnqwds.wav,qqucfkznez.wav,206,108,False,[19 20 21 42  0  0  0  0  0  0  0  0  0  0  0],[74 15 87  0  0  0  0  0  0  0  0  0  0  0  0],"[19. 20. 21. 42.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 74. 15. 87.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
585,jlzswxwpsr.wav,xnzsiyorwy.wav,216,216,True,[79 84  0  0  0  0  0  0  0  0  0  0  0  0  0],[74 80  0  0  0  0  0  0  0  0  0  0  0  0  0],"[79. 84.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 74. 80.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
586,heddrodrmd.wav,pzcxpzxpxd.wav,5,2020,False,[ 6  7 13 27  6  7 11  0  0  0  0  0  0  0  0],[ 6 11 10 11 12  5 10 20 33 16  5  9 25  6 11  7  6  8  3 69],"[ 6.  7. 13. 27.  6.  7. 11.  0.  0.  0.  0.  0.  0.  0.  0.  6. 11. 10.
 11. 12.  5. 10. 20. 33. 16.  5.  9. 25.  6. 11.  7.  6.  8.  3. 69.]"
587,ijxuxxcvuh.wav,ijxuxxcvuh.wav,209,209,True,[56 56 21  7 12 13  0  0  0  0  0  0  0  0  0],[56 56 21  7 12 13  0  0  0  0  0  0  0  0  0],"[56. 56. 21.  7. 12. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0. 56. 56. 21.
  7. 12. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
588,xwrxxvztrb.wav,xwrxxvztrb.wav,6,6,True,[ 7  6  6 11 15 16  7  7  6 12 15  0  0  0  0],[ 7  6  6 11 15 16  7  7  6 12 15  0  0  0  0],"[ 7.  6.  6. 11. 15. 16.  7.  7.  6. 12. 15.  0.  0.  0.  0.  7.  6.  6.
 11. 15. 16.  7.  7.  6. 12. 15.  0.  0.  0.  0.]"
589,kovqiznllc.wav,xmclwscjcz.wav,101,7,False,[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],[37 10 40 38  9  0  0  0  0  0  0  0  0  0  0],"[16.  9.  9. 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0. 37. 10. 40.
 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
590,cskyaempjh.wav,cbowckbxbf.wav,203,203,True,[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],[19 61 19  0  0  0  0  0  0  0  0  0  0  0  0],"[19. 68. 19.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 19. 61. 19.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
591,ocbmanpcif.wav,hpksmzrrau.wav,102,102,True,[40 42 21 20  0  0  0  0  0  0  0  0  0  0  0],[44 44 21 21  0  0  0  0  0  0  0  0  0  0  0],"[40. 42. 21. 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 44. 44. 21.
 21.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
592,nteucpudss.wav,rgxpztuhny.wav,109,212,False,[13 14 12 13 11 14  0  0  0  0  0  0  0  0  0],[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],"[13. 14. 12. 13. 11. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0. 32.  7.  7.
 24. 25. 36.  6.  7. 12. 12.  0.  0.  0.  0.  0.]"
593,fztigkaxcq.wav,rupzhrxnvo.wav,210,8,False,[ 9  8  9 18 28  9  9  8  0  0  0  0  0  0  0],[17  8  8 17 73 21  8  7 16  0  0  0  0  0  0],"[ 9.  8.  9. 18. 28.  9.  9.  8.  0.  0.  0.  0.  0.  0.  0. 17.  8.  8.
 17. 73. 21.  8.  7. 16.  0.  0.  0.  0.  0.  0.]"
594,auekkfhgvs.wav,bjmudjflmc.wav,107,204,False,[11 29 12 27 27 11 11  0  0  0  0  0  0  0  0],[16 10 10 37  0  0  0  0  0  0  0  0  0  0  0],"[11. 29. 12. 27. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0. 16. 10. 10.
 37.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
595,mvkyhqdwub.wav,oqdpexpbcn.wav,109,204,False,[13 14 15 12 13 15  0  0  0  0  0  0  0  0  0],[10  8  9  9 10 36  0  0  0  0  0  0  0  0  0],"[13. 14. 15. 12. 13. 15.  0.  0.  0.  0.  0.  0.  0.  0.  0. 10.  8.  9.
  9. 10. 36.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
596,ozrzqfepzk.wav,bidasxlymp.wav,110,213,False,[48 13 12 12  0  0  0  0  0  0  0  0  0  0  0],[12 12 13 13 12 13 28 13 12 27 13 13  0  0  0],"[48. 13. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 12. 12. 13.
 13. 12. 13. 28. 13. 12. 27. 13. 13.  0.  0.  0.]"
597,mokhicvkqf.wav,pxtgqsabnh.wav,9,9,True,[19  8  8 15 19  8  8 21  9  9  8  8  0  0  0],[19  8  7 15 16  8  8 19  9  8  8  8  0  0  0],"[19.  8.  8. 15. 19.  8.  8. 21.  9.  9.  8.  8.  0.  0.  0. 19.  8.  7.
 15. 16.  8.  8. 19.  9.  8.  8.  8.  0.  0.  0.]"
598,oeknbbbrrz.wav,ztvloagxul.wav,108,2,False,[84 14 86  0  0  0  0  0  0  0  0  0  0  0  0],[ 8  6 14  8  6 15 16  7 13  8  0  0  0  0  0],"[84. 14. 86.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  6. 14.
  8.  6. 15. 16.  7. 13.  8.  0.  0.  0.  0.  0.]"
599,xjcwvtcyce.wav,xjcwvtcyce.wav,215,215,True,[ 7 43  7 45  7 44  0  0  0  0  0  0  0  0  0],[ 7 43  7 45  7 44  0  0  0  0  0  0  0  0  0],"[ 7. 43.  7. 45.  7. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7. 43.  7.
 45.  7. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
600,fztigkaxcq.wav,cpmlugjfbg.wav,210,210,True,[ 9  8  9 18 28  9  9  8  0  0  0  0  0  0  0],[ 8  8  9 17 29  9  8  9 55  0  0  0  0  0  0],"[ 9.  8.  9. 18. 28.  9.  9.  8.  0.  0.  0.  0.  0.  0.  0.  8.  8.  9.
 17. 29.  9.  8.  9. 55.  0.  0.  0.  0.  0.  0.]"
601,ijxuxxcvuh.wav,oenzzjfabf.wav,209,204,False,[56 56 21  7 12 13  0  0  0  0  0  0  0  0  0],[10  8  8 10 10 38  0  0  0  0  0  0  0  0  0],"[56. 56. 21.  7. 12. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0. 10.  8.  8.
 10. 10. 38.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
602,kovqiznllc.wav,radtqbspve.wav,101,200,False,[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],[ 9 10 10 17 11  0  0  0  0  0  0  0  0  0  0],"[16.  9.  9. 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9. 10. 10.
 17. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
603,rtvbbzbfyx.wav,txeprqxfum.wav,200,217,False,[10  8  9 19 10  0  0  0  0  0  0  0  0  0  0],[ 4  5 14  4  5 15  5  4  0  0  0  0  0  0  0],"[10.  8.  9. 19. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  4.  5. 14.
  4.  5. 15.  5.  4.  0.  0.  0.  0.  0.  0.  0.]"
604,dyzfpmrfaf.wav,ycdinlhbms.wav,110,102,False,[35 11 12 11  0  0  0  0  0  0  0  0  0  0  0],[44 39 21 20  0  0  0  0  0  0  0  0  0  0  0],"[35. 11. 12. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 44. 39. 21.
 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
605,qvevekybnq.wav,ztvloagxul.wav,203,2,False,[16 63 19  0  0  0  0  0  0  0  0  0  0  0  0],[ 8  6 14  8  6 15 16  7 13  8  0  0  0  0  0],"[16. 63. 19.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  6. 14.
  8.  6. 15. 16.  7. 13.  8.  0.  0.  0.  0.  0.]"
606,ijxuxxcvuh.wav,apjmezxghn.wav,209,101,False,[56 56 21  7 12 13  0  0  0  0  0  0  0  0  0],[16  9  8 16 32 18  0  0  0  0  0  0  0  0  0],"[56. 56. 21.  7. 12. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0. 16.  9.  8.
 16. 32. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
607,dsypcprhpa.wav,fztigkaxcq.wav,103,210,False,[ 8 11  0  0  0  0  0  0  0  0  0  0  0  0  0],[ 9  8  9 18 28  9  9  8  0  0  0  0  0  0  0],"[ 8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9.  8.  9.
 18. 28.  9.  9.  8.  0.  0.  0.  0.  0.  0.  0.]"
608,afceoescqs.wav,fseivkaego.wav,6,2,False,[ 7  7  6 12 17 19  8  9  4 13 17  0  0  0  0],[ 7  7 15  7  7 14 13  6 12  6  0  0  0  0  0],"[ 7.  7.  6. 12. 17. 19.  8.  9.  4. 13. 17.  0.  0.  0.  0.  7.  7. 15.
  7.  7. 14. 13.  6. 12.  6.  0.  0.  0.  0.  0.]"
609,dyzfpmrfaf.wav,rlipljgxjj.wav,110,205,False,[35 11 12 11  0  0  0  0  0  0  0  0  0  0  0],[ 9 16  4  6  0  0  0  0  0  0  0  0  0  0  0],"[35. 11. 12. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9. 16.  4.
  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
610,xgrodzwmgz.wav,xjcwvtcyce.wav,215,215,True,[ 7 41  7 43  7 42  0  0  0  0  0  0  0  0  0],[ 7 43  7 45  7 44  0  0  0  0  0  0  0  0  0],"[ 7. 41.  7. 43.  7. 42.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7. 43.  7.
 45.  7. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
